subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,sd_dwellTime,sd_travelTime,sd_runTime,p10_travelTime,p90_travelTime,p95_travelTime
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T16:50:00Z,25,19.15384,20.033080000000002,39.18692,16.405040388246533,7.120579751209401,19.81052897434426,13.6164,28.595,32.41499999999999
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:00:00Z,29,25.86793103448276,18.341793103448275,44.20972413793103,15.317818151539903,9.990493328943522,18.181205978970528,5.056000000000001,35.343999999999994,39.5076
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:10:00Z,10,37.882600000000004,19.4654,57.348,12.448986698612151,5.172172060384518,13.740535538649464,16.0707,27.09,28.862999999999996
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:20:00Z,13,34.90853846153846,19.907076923076925,54.815615384615384,19.612833195025583,10.34084000828381,17.63797494772034,11.5814,35.94940000000001,40.49059999999999
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:30:00Z,22,30.634454545454545,16.345363636363636,46.97981818181818,17.960035095753366,10.177906457689216,17.984196482140234,5.989,26.9747,30.883299999999995
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:40:00Z,13,28.14969230769231,16.98423076923077,45.133923076923075,15.792332856931003,3.3564707197155306,14.524208242686518,13.4388,21.003600000000002,21.0686
2nd to Broad,direction-1,10,14886,12th St,2021-01-01T17:50:00Z,23,26.01682608695652,29.465652173913043,55.48247826086956,18.515760180432466,25.938933286766748,23.41132192467716,11.168,32.1152,38.07489999999999
2nd to Broad,direction-1,11,14887,13th St,2021-01-01T15:00:00Z,21,26.605857142857143,25.381809523809522,51.98766666666667,20.11927200294711,5.670559051972281,21.93736531202718,17.447,31.693,31.693
2nd to Broad,direction-1,11,14887,13th St,2021-01-01T15:10:00Z,10,43.3704,22.2289,65.5993,28.18461506724704,7.845057686212384,29.46617958138147,17.236399999999996,30.062599999999996,34.52929999999999
2nd to Broad,direction-1,11,14887,13th St,2021-01-01T15:20:00Z,23,26.517565217391304,24.23295652173913,50.750521739130434,19.955073651548748,8.586786389448832,22.702956429163713,17.4608,35.6042,36.8272
2nd to Broad,direction-1,11,14887,13th St,2021-01-01T15:30:00Z,20,29.89755,23.227899999999998,53.12545,14.405274419553123,5.819214713705839,14.425825739295698,16.8547,30.208600000000004,32.59805000000001
