subcorridor,direction,stopOrderCor,stopId,stopName,depTime,tripCount,m_dwellTime,m_travelTime,m_runTime,m_excessTravel,sd_dwellTime,sd_travelTime,sd_runTime,sd_excessTravel,p10_travelTime,p90_travelTime,p95_travelTime,p10_runTime,p90_runTime,p95_runTime,buf_indx_runTime,buf_time_runTime
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T17:00:00Z,9,11.417555555555555,19.461222222222222,30.878777777777778,9.412222222222223,12.817989712812917,0.38174526119448404,12.676366935934144,0.38174526119448404,19.095,19.7748,20.0304,21.840600000000002,44.41019999999998,51.97859999999999,0.6833114436740082,51.9786s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T17:10:00Z,11,11.628454545454545,19.062454545454546,30.69090909090909,9.013454545454547,5.276908590522226,0.7416565733055109,5.450688790502453,0.7416565733055109,18.454,20.142,20.244500000000002,23.903,37.156000000000006,38.6405,0.2590210308056873,38.6405s
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T17:20:00Z,12,22.902250000000002,17.906416666666665,40.80866666666667,7.857416666666667,37.34306697762591,3.3408148014936105,40.501742499738846,3.3408148014936105,15.59,18.050099999999997,22.55024999999999,22.1997,45.9701,100.75529999999992,1.4689681930308902,100.7553s (~1.68 minutes)
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T17:30:00Z,10,24.6782,20.6972,45.3754,10.648200000000001,31.23824380040167,2.4301844374450265,31.060027964500538,2.4301844374450265,18.5774,22.8875,23.753749999999997,23.3526,79.66859999999998,100.50179999999995,1.214896177223781,100.5018s (~1.68 minutes)
Fairmount to Spring Garden,direction-0,3,2754,Green St,2021-01-01T17:50:00Z,9,11.68288888888889,18.480888888888888,30.163777777777778,8.43188888888889,6.8562905139084585,0.8693072593226812,7.207611459037205,0.8693072593226812,17.6354,19.3992,19.5856,22.889400000000002,38.47239999999999,41.557199999999995,0.3777186765583443,41.5572s
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:00:00Z,6,52.205666666666666,33.917833333333334,86.1235,10.849183333333336,20.215968348478057,5.494847601769012,21.40253689402263,5.494847601769012,30.2945,39.321,42.0565,63.462,108.42,113.6795,0.319959128460873,113.6795s (~1.89 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:10:00Z,12,53.69,39.85658333333333,93.54658333333333,16.787933333333335,34.920979792044264,12.113132366142827,40.10206100452452,12.113132366142827,32.0659,58.1653,64.22384999999998,51.9661,132.7484,153.42474999999996,0.6400892959746433,153.42475s (~2.56 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:20:00Z,9,51.498000000000005,32.617444444444445,84.11544444444445,9.548794444444447,23.082296684905515,5.635458967801805,24.64562040257412,5.635458967801805,27.766,41.769400000000005,42.178200000000004,46.9122,105.80760000000001,112.6808,0.3395970352914447,112.6808s (~1.88 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:30:00Z,11,57.911545454545454,37.49281818181818,95.40436363636364,14.424168181818183,41.392859266698736,11.74407201798577,47.448256107622605,11.74407201798577,30.026,42.04,55.941,42.567,145.914,163.59449999999998,0.7147486106981954,163.5945s (~2.73 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:40:00Z,10,59.7062,34.0408,93.747,10.972150000000003,30.463115897389386,7.546366054083397,33.19447950086481,7.546366054083397,28.731,42.8535,47.49074999999999,65.98389999999999,111.44979999999998,143.65539999999993,0.5323733026123495,143.6554s (~2.39 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T15:50:00Z,10,79.7177,33.3726,113.0903,10.30395,53.16624026380734,12.92061931092228,53.292769251142836,12.92061931092228,26.417699999999996,38.85479999999998,54.05489999999996,72.43849999999998,180.5282,202.99759999999992,0.795004522934327,202.9976s (~3.38 minutes)
Fairmount to Spring Garden,direction-0,4,2780,Spring Garden St,2021-01-01T16:00:00Z,12,39.76675,51.938916666666664,91.70566666666667,28.87026666666667,24.52052802755275,24.15166323073022,41.85546479218332,24.15166323073022,33.6104,60.263799999999996,88.33969999999997,50.8623,131.1917,154.03969999999995,0.6797184470607045,154.0397s (~2.57 minutes)
