stop_id,agency_id,route_id
15450,SEPTA,16
15450,SEPTA,22
15451,SEPTA,18
15453,SEPTA,18
15454,SEPTA,16
15454,SEPTA,22
15455,SEPTA,16
15455,SEPTA,22
15455,SEPTA,55
15456,SEPTA,18
15457,SEPTA,18
15458,SEPTA,710
15459,SEPTA,18
15460,SEPTA,23
15461,SEPTA,18
15462,SEPTA,23
15463,SEPTA,16
15463,SEPTA,22
15463,SEPTA,55
15463,SEPTA,80
15464,SEPTA,23
15465,SEPTA,16
15465,SEPTA,22
15466,SEPTA,23
15467,SEPTA,23
15468,SEPTA,16
15468,SEPTA,22
15471,SEPTA,16
15471,SEPTA,22
15473,SEPTA,16
15473,SEPTA,22
15475,SEPTA,16
15475,SEPTA,22
15476,SEPTA,16
15476,SEPTA,22
15477,SEPTA,16
15477,SEPTA,22
15478,SEPTA,16
15478,SEPTA,22
15479,SEPTA,18
15481,SEPTA,18
15482,SEPTA,16
15482,SEPTA,22
15482,SEPTA,802
15483,SEPTA,18
15484,SEPTA,18
15486,SEPTA,16
15486,SEPTA,22
15486,SEPTA,802
15488,SEPTA,18
15489,SEPTA,16
15489,SEPTA,22
15489,SEPTA,802
15490,SEPTA,18
15492,SEPTA,23
15493,SEPTA,23
15494,SEPTA,23
15495,SEPTA,23
15496,SEPTA,710
15497,SEPTA,104
15497,SEPTA,109
15497,SEPTA,110
15497,SEPTA,111
15497,SEPTA,112
15497,SEPTA,120
15497,SEPTA,123
15497,SEPTA,126
15499,SEPTA,710
15501,SEPTA,710
15502,SEPTA,710
15504,SEPTA,16
15504,SEPTA,22
15506,SEPTA,18
15507,SEPTA,710
15508,SEPTA,710
15509,SEPTA,18
15510,SEPTA,18
15511,SEPTA,710
15512,SEPTA,16
15512,SEPTA,22
15513,SEPTA,16
15513,SEPTA,22
15514,SEPTA,18
15515,SEPTA,18
15516,SEPTA,18
15517,SEPTA,18
15518,SEPTA,18
15519,SEPTA,18
15520,SEPTA,18
15521,SEPTA,18
15522,SEPTA,18
15523,SEPTA,18
15524,SEPTA,18
15525,SEPTA,18
15526,SEPTA,18
15527,SEPTA,18
15528,SEPTA,710
15529,SEPTA,710
15530,SEPTA,16
15530,SEPTA,22
15535,SEPTA,710
15542,SEPTA,22
15543,SEPTA,22
15544,SEPTA,22
15545,SEPTA,22
15546,SEPTA,710
15547,SEPTA,22
15549,SEPTA,22
15550,SEPTA,22
15551,SEPTA,22
15552,SEPTA,710
15553,SEPTA,22
15554,SEPTA,710
15555,SEPTA,22
15556,SEPTA,710
15557,SEPTA,710
15558,SEPTA,710
15559,SEPTA,16
15559,SEPTA,22
15560,SEPTA,22
15561,SEPTA,22
15562,SEPTA,22
15563,SEPTA,22
15564,SEPTA,22
15565,SEPTA,22
15566,SEPTA,22
15567,SEPTA,22
15569,SEPTA,22
15570,SEPTA,22
15571,SEPTA,22
15572,SEPTA,22
15573,SEPTA,16
15573,SEPTA,22
15574,SEPTA,16
15574,SEPTA,80
15575,SEPTA,16
15577,SEPTA,18
15578,SEPTA,16
15579,SEPTA,18
15580,SEPTA,16
15581,SEPTA,710
15582,SEPTA,18
15583,SEPTA,18
15583,SEPTA,710
15584,SEPTA,18
15585,SEPTA,18
15586,SEPTA,18
15586,SEPTA,26
15587,SEPTA,18
15587,SEPTA,26
15588,SEPTA,16
15589,SEPTA,710
15592,SEPTA,710
15594,SEPTA,22
15595,SEPTA,22
15596,SEPTA,22
15597,SEPTA,22
15598,SEPTA,22
15599,SEPTA,710
15600,SEPTA,22
15602,SEPTA,22
15603,SEPTA,22
15606,SEPTA,22
15607,SEPTA,22
15608,SEPTA,710
15609,SEPTA,22
15612,SEPTA,22
15613,SEPTA,22
15614,SEPTA,710
15615,SEPTA,22
15616,SEPTA,710
15617,SEPTA,710
15618,SEPTA,710
15619,SEPTA,710
1562,SEPTA,93
15620,SEPTA,710
15621,SEPTA,710
15622,SEPTA,710
15623,SEPTA,22
15624,SEPTA,22
15625,SEPTA,22
15626,SEPTA,22
15627,SEPTA,710
15628,SEPTA,710
15628,SEPTA,97
15629,SEPTA,710
15629,SEPTA,97
1563,SEPTA,93
15630,SEPTA,710
15630,SEPTA,97
15631,SEPTA,710
15631,SEPTA,97
15632,SEPTA,710
15632,SEPTA,97
15633,SEPTA,22
15635,SEPTA,710
15635,SEPTA,97
15637,SEPTA,22
15638,SEPTA,22
15639,SEPTA,22
15640,SEPTA,22
15641,SEPTA,22
15643,SEPTA,710
15643,SEPTA,97
15644,SEPTA,710
15644,SEPTA,97
15645,SEPTA,710
15646,SEPTA,23
15647,SEPTA,23
15648,SEPTA,23
15649,SEPTA,23
15651,SEPTA,23
15651,SEPTA,65
15652,SEPTA,23
15652,SEPTA,65
15653,SEPTA,23
15653,SEPTA,65
15654,SEPTA,23
15654,SEPTA,65
15655,SEPTA,23
15658,SEPTA,26
15659,SEPTA,26
15660,SEPTA,26
15661,SEPTA,26
15661,SEPTA,65
15661,SEPTA,J
15663,SEPTA,26
15663,SEPTA,65
15663,SEPTA,J
15663,SEPTA,K
15664,SEPTA,26
15664,SEPTA,J
15664,SEPTA,K
15665,SEPTA,26
15665,SEPTA,J
15665,SEPTA,K
15666,SEPTA,26
15666,SEPTA,J
15666,SEPTA,K
15668,SEPTA,26
15668,SEPTA,K
15669,SEPTA,26
15669,SEPTA,K
15670,SEPTA,26
15670,SEPTA,K
15671,SEPTA,26
15671,SEPTA,K
15672,SEPTA,26
15672,SEPTA,J
15672,SEPTA,K
1568,SEPTA,93
15697,SEPTA,18
15697,SEPTA,26
15698,SEPTA,18
15698,SEPTA,26
15698,SEPTA,57
1570,SEPTA,93
15700,SEPTA,23
15701,SEPTA,23
15702,SEPTA,23
15703,SEPTA,23
15704,SEPTA,23
15705,SEPTA,23
15706,SEPTA,23
15707,SEPTA,23
15708,SEPTA,23
15710,SEPTA,23
15711,SEPTA,23
15712,SEPTA,23
15713,SEPTA,23
15715,SEPTA,23
15716,SEPTA,23
15717,SEPTA,23
15718,SEPTA,23
15719,SEPTA,23
15720,SEPTA,23
15721,SEPTA,16
15722,SEPTA,26
15724,SEPTA,26
15725,SEPTA,26
15726,SEPTA,26
15727,SEPTA,26
15728,SEPTA,26
15729,SEPTA,26
1573,SEPTA,204
1573,SEPTA,92
15730,SEPTA,26
15731,SEPTA,26
15732,SEPTA,26
15733,SEPTA,26
15734,SEPTA,26
15735,SEPTA,26
15736,SEPTA,26
15737,SEPTA,26
15738,SEPTA,26
15739,SEPTA,26
15740,SEPTA,19
15740,SEPTA,26
15740,SEPTA,67
15741,SEPTA,16
15742,SEPTA,16
15743,SEPTA,16
15745,SEPTA,26
15746,SEPTA,26
15747,SEPTA,26
15748,SEPTA,26
15749,SEPTA,26
15750,SEPTA,26
15751,SEPTA,26
15752,SEPTA,26
15752,SEPTA,58
15753,SEPTA,26
15753,SEPTA,58
15754,SEPTA,26
15755,SEPTA,26
15756,SEPTA,26
15757,SEPTA,26
15758,SEPTA,26
15759,SEPTA,26
1576,SEPTA,92
15760,SEPTA,26
15762,SEPTA,26
15767,SEPTA,26
15768,SEPTA,26
15769,SEPTA,26
15770,SEPTA,26
15771,SEPTA,26
15772,SEPTA,26
15773,SEPTA,26
15774,SEPTA,25
15774,SEPTA,26
15774,SEPTA,73
15774,SEPTA,84
15775,SEPTA,16
15776,SEPTA,25
15776,SEPTA,26
15776,SEPTA,73
15776,SEPTA,84
15777,SEPTA,25
15777,SEPTA,26
15777,SEPTA,73
15777,SEPTA,84
15778,SEPTA,16
15779,SEPTA,18
15779,SEPTA,26
1578,SEPTA,92
15780,SEPTA,25
15780,SEPTA,26
15780,SEPTA,73
15780,SEPTA,84
15781,SEPTA,25
15781,SEPTA,26
15781,SEPTA,73
15781,SEPTA,84
15782,SEPTA,18
15782,SEPTA,26
15783,SEPTA,25
15783,SEPTA,26
15783,SEPTA,73
15783,SEPTA,84
15784,SEPTA,16
15785,SEPTA,25
15785,SEPTA,26
15785,SEPTA,73
15785,SEPTA,84
15786,SEPTA,18
15786,SEPTA,26
15787,SEPTA,25
15787,SEPTA,26
15787,SEPTA,73
15787,SEPTA,84
15788,SEPTA,25
15788,SEPTA,26
15788,SEPTA,73
15788,SEPTA,84
15789,SEPTA,18
15789,SEPTA,26
15790,SEPTA,16
15790,SEPTA,701
15791,SEPTA,18
15791,SEPTA,26
15792,SEPTA,18
15792,SEPTA,26
15793,SEPTA,18
15793,SEPTA,26
15794,SEPTA,18
15794,SEPTA,26
15795,SEPTA,18
15795,SEPTA,26
15796,SEPTA,26
15797,SEPTA,16
15798,SEPTA,18
15798,SEPTA,26
15799,SEPTA,18
15799,SEPTA,26
158,SEPTA,4
1580,SEPTA,92
15800,SEPTA,18
15800,SEPTA,26
15801,SEPTA,16
15802,SEPTA,16
15803,SEPTA,25
15803,SEPTA,26
15803,SEPTA,73
15803,SEPTA,84
15804,SEPTA,25
15804,SEPTA,26
15804,SEPTA,73
15804,SEPTA,84
15805,SEPTA,25
15805,SEPTA,26
15805,SEPTA,73
15805,SEPTA,84
15806,SEPTA,25
15806,SEPTA,26
15806,SEPTA,73
15806,SEPTA,84
15807,SEPTA,25
15807,SEPTA,26
15807,SEPTA,73
15807,SEPTA,84
15808,SEPTA,25
15808,SEPTA,26
15808,SEPTA,73
15808,SEPTA,84
15809,SEPTA,25
15809,SEPTA,26
15809,SEPTA,73
15809,SEPTA,84
15810,SEPTA,25
15810,SEPTA,26
15810,SEPTA,73
15810,SEPTA,84
15811,SEPTA,26
15812,SEPTA,26
15813,SEPTA,26
15814,SEPTA,18
15814,SEPTA,26
15815,SEPTA,18
15815,SEPTA,26
15816,SEPTA,26
15817,SEPTA,18
15817,SEPTA,26
15818,SEPTA,26
15819,SEPTA,18
15819,SEPTA,26
15820,SEPTA,18
15820,SEPTA,26
15821,SEPTA,26
15822,SEPTA,18
15822,SEPTA,26
15823,SEPTA,26
15823,SEPTA,57
15825,SEPTA,26
15829,SEPTA,26
1583,SEPTA,92
15831,SEPTA,26
15831,SEPTA,88
15833,SEPTA,18
15834,SEPTA,18
15835,SEPTA,18
15837,SEPTA,18
15838,SEPTA,18
15839,SEPTA,18
15840,SEPTA,26
15841,SEPTA,18
15842,SEPTA,18
15843,SEPTA,18
15844,SEPTA,26
15845,SEPTA,18
15846,SEPTA,26
15847,SEPTA,18
15848,SEPTA,18
15849,SEPTA,26
1585,SEPTA,92
15850,SEPTA,18
15851,SEPTA,18
15852,SEPTA,18
15853,SEPTA,26
15854,SEPTA,26
15855,SEPTA,26
15856,SEPTA,26
15856,SEPTA,58
15857,SEPTA,26
15858,SEPTA,26
15859,SEPTA,26
15860,SEPTA,26
15861,SEPTA,26
15862,SEPTA,26
15863,SEPTA,26
15864,SEPTA,26
15865,SEPTA,26
15866,SEPTA,26
15867,SEPTA,26
15868,SEPTA,26
15869,SEPTA,18
15869,SEPTA,24
15870,SEPTA,18
15870,SEPTA,24
15872,SEPTA,18
15872,SEPTA,24
15873,SEPTA,26
15874,SEPTA,18
15875,SEPTA,18
15875,SEPTA,67
15876,SEPTA,18
15876,SEPTA,67
15877,SEPTA,18
15878,SEPTA,18
15879,SEPTA,18
15880,SEPTA,18
15883,SEPTA,26
15884,SEPTA,26
15885,SEPTA,26
15886,SEPTA,26
15887,SEPTA,26
15888,SEPTA,26
15889,SEPTA,26
1589,SEPTA,93
15890,SEPTA,26
15891,SEPTA,26
15892,SEPTA,26
15893,SEPTA,26
15894,SEPTA,26
15895,SEPTA,26
15896,SEPTA,26
15896,SEPTA,57
15898,SEPTA,18
15898,SEPTA,26
15898,SEPTA,57
15899,SEPTA,18
15899,SEPTA,26
15907,SEPTA,18
15907,SEPTA,26
15908,SEPTA,18
15908,SEPTA,26
1591,SEPTA,93
15910,SEPTA,18
15910,SEPTA,26
15911,SEPTA,18
15911,SEPTA,26
15912,SEPTA,18
15912,SEPTA,26
15913,SEPTA,18
15913,SEPTA,26
15914,SEPTA,18
15914,SEPTA,26
15915,SEPTA,18
15915,SEPTA,26
15916,SEPTA,18
15916,SEPTA,26
15917,SEPTA,18
15917,SEPTA,26
15918,SEPTA,18
15918,SEPTA,26
15919,SEPTA,18
15919,SEPTA,26
15920,SEPTA,26
15920,SEPTA,K
15921,SEPTA,26
15921,SEPTA,K
15922,SEPTA,26
15922,SEPTA,K
15923,SEPTA,26
15923,SEPTA,K
15924,SEPTA,26
15924,SEPTA,K
15925,SEPTA,26
15925,SEPTA,J
15925,SEPTA,K
15926,SEPTA,26
15926,SEPTA,J
15926,SEPTA,K
15929,SEPTA,26
15929,SEPTA,65
15929,SEPTA,J
15929,SEPTA,K
1593,SEPTA,93
15931,SEPTA,26
15931,SEPTA,J
1594,SEPTA,93
15941,SEPTA,27
15941,SEPTA,32
15941,SEPTA,4
15941,SEPTA,701
15947,SEPTA,32
15948,SEPTA,32
15950,SEPTA,32
15951,SEPTA,32
15951,SEPTA,38
15952,SEPTA,32
15952,SEPTA,38
15954,SEPTA,32
15955,SEPTA,32
15955,SEPTA,49
15955,SEPTA,7
15960,SEPTA,32
15961,SEPTA,32
15962,SEPTA,32
15963,SEPTA,710
15963,SEPTA,97
15964,SEPTA,710
15964,SEPTA,97
15965,SEPTA,710
15965,SEPTA,97
15966,SEPTA,710
15966,SEPTA,97
15967,SEPTA,710
15968,SEPTA,710
15969,SEPTA,710
15970,SEPTA,710
15971,SEPTA,710
15972,SEPTA,710
15973,SEPTA,16
15973,SEPTA,701
15974,SEPTA,16
15975,SEPTA,16
15976,SEPTA,710
15977,SEPTA,710
15978,SEPTA,16
1598,SEPTA,93
15983,SEPTA,16
15985,SEPTA,16
15986,SEPTA,16
15989,SEPTA,32
1599,SEPTA,93
15990,SEPTA,32
15991,SEPTA,32
15992,SEPTA,32
15993,SEPTA,32
15994,SEPTA,32
15994,SEPTA,54
15995,SEPTA,32
15995,SEPTA,54
15996,SEPTA,32
15996,SEPTA,54
15997,SEPTA,32
15997,SEPTA,54
15998,SEPTA,32
15998,SEPTA,54
16,SEPTA,14
16,SEPTA,67
160,SEPTA,75
160,SEPTA,R
1600,SEPTA,93
16000,SEPTA,32
16002,SEPTA,32
16003,SEPTA,32
16004,SEPTA,32
16004,SEPTA,R
16005,SEPTA,32
16005,SEPTA,R
16006,SEPTA,32
16006,SEPTA,R
16007,SEPTA,32
16007,SEPTA,R
16008,SEPTA,32
16008,SEPTA,R
16009,SEPTA,32
16009,SEPTA,R
16010,SEPTA,32
16011,SEPTA,32
16012,SEPTA,32
16013,SEPTA,32
16014,SEPTA,32
16016,SEPTA,32
16017,SEPTA,32
16018,SEPTA,32
16019,SEPTA,32
16020,SEPTA,32
16020,SEPTA,9
16021,SEPTA,32
16021,SEPTA,9
16022,SEPTA,27
16023,SEPTA,27
16024,SEPTA,27
16024,SEPTA,35
16028,SEPTA,35
16028,SEPTA,61
16028,SEPTA,62
16030,SEPTA,35
16030,SEPTA,61
16030,SEPTA,62
16033,SEPTA,35
16033,SEPTA,61
16033,SEPTA,62
16034,SEPTA,35
16034,SEPTA,61
16034,SEPTA,62
16036,SEPTA,35
16036,SEPTA,61
16036,SEPTA,62
16037,SEPTA,35
16037,SEPTA,61
16037,SEPTA,62
16038,SEPTA,35
16038,SEPTA,61
16038,SEPTA,62
16039,SEPTA,35
16039,SEPTA,61
16039,SEPTA,62
16040,SEPTA,35
16040,SEPTA,61
16040,SEPTA,62
16042,SEPTA,35
16042,SEPTA,62
16043,SEPTA,39
16043,SEPTA,49
16043,SEPTA,7
16044,SEPTA,4
16045,SEPTA,4
16046,SEPTA,35
16046,SEPTA,62
1605,SEPTA,94
16052,SEPTA,27
16052,SEPTA,35
16053,SEPTA,4
16054,SEPTA,4
16058,SEPTA,4
16061,SEPTA,4
16064,SEPTA,9
16066,SEPTA,9
16067,SEPTA,4
16068,SEPTA,9
1607,SEPTA,94
1607,SEPTA,95
16071,SEPTA,4
16072,SEPTA,9
16073,SEPTA,9
16076,SEPTA,23
16079,SEPTA,62
16079,SEPTA,9
1608,SEPTA,94
16080,SEPTA,23
16082,SEPTA,62
16082,SEPTA,9
16084,SEPTA,62
16084,SEPTA,9
16085,SEPTA,23
16087,SEPTA,23
16091,SEPTA,62
16092,SEPTA,62
16093,SEPTA,62
16094,SEPTA,62
16097,SEPTA,23
16098,SEPTA,23
16099,SEPTA,23
16100,SEPTA,23
16101,SEPTA,23
16102,SEPTA,23
16103,SEPTA,23
16104,SEPTA,23
16105,SEPTA,23
16108,SEPTA,23
16109,SEPTA,23
16110,SEPTA,23
16111,SEPTA,23
16112,SEPTA,23
16113,SEPTA,23
16114,SEPTA,23
16115,SEPTA,23
16116,SEPTA,23
16117,SEPTA,23
16118,SEPTA,23
16119,SEPTA,23
16120,SEPTA,23
16121,SEPTA,23
16122,SEPTA,23
16123,SEPTA,23
16124,SEPTA,23
16125,SEPTA,23
16126,SEPTA,23
16127,SEPTA,23
16128,SEPTA,23
16128,SEPTA,45
16129,SEPTA,23
16129,SEPTA,45
16130,SEPTA,23
16130,SEPTA,45
16131,SEPTA,23
16131,SEPTA,45
16132,SEPTA,23
16132,SEPTA,45
16133,SEPTA,4
16134,SEPTA,4
16135,SEPTA,4
16136,SEPTA,4
16137,SEPTA,4
16138,SEPTA,4
16139,SEPTA,4
1614,SEPTA,94
1614,SEPTA,96
16140,SEPTA,4
16141,SEPTA,62
16142,SEPTA,62
16143,SEPTA,62
16144,SEPTA,62
16145,SEPTA,62
16146,SEPTA,4
16147,SEPTA,4
16148,SEPTA,4
16148,SEPTA,53
16156,SEPTA,4
16157,SEPTA,4
16158,SEPTA,4
16159,SEPTA,4
16160,SEPTA,4
16161,SEPTA,4
16162,SEPTA,4
16163,SEPTA,62
16164,SEPTA,62
16168,SEPTA,62
16168,SEPTA,9
16169,SEPTA,62
16169,SEPTA,9
1617,SEPTA,132
1617,SEPTA,94
1617,SEPTA,96
16170,SEPTA,62
16170,SEPTA,9
16172,SEPTA,62
16172,SEPTA,9
16173,SEPTA,62
16173,SEPTA,9
16179,SEPTA,35
16179,SEPTA,9
16180,SEPTA,35
16180,SEPTA,9
16181,SEPTA,35
16181,SEPTA,9
16182,SEPTA,65
16182,SEPTA,9
16185,SEPTA,32
16185,SEPTA,35
16185,SEPTA,9
16186,SEPTA,32
16186,SEPTA,35
16186,SEPTA,9
16187,SEPTA,32
16187,SEPTA,35
16187,SEPTA,9
16188,SEPTA,35
16189,SEPTA,35
16190,SEPTA,35
16193,SEPTA,32
16193,SEPTA,35
16194,SEPTA,35
16195,SEPTA,35
16196,SEPTA,35
16200,SEPTA,35
16200,SEPTA,61
16200,SEPTA,62
16201,SEPTA,35
16201,SEPTA,61
16201,SEPTA,62
16202,SEPTA,35
16202,SEPTA,61
16202,SEPTA,62
16203,SEPTA,35
16203,SEPTA,61
16203,SEPTA,62
16204,SEPTA,35
16204,SEPTA,61
16204,SEPTA,62
16205,SEPTA,35
16205,SEPTA,61
16205,SEPTA,62
1621,SEPTA,94
1621,SEPTA,96
16210,SEPTA,39
16210,SEPTA,49
16210,SEPTA,7
16211,SEPTA,39
16211,SEPTA,49
16211,SEPTA,7
16212,SEPTA,39
16212,SEPTA,49
16212,SEPTA,7
16213,SEPTA,39
16213,SEPTA,7
16214,SEPTA,39
16214,SEPTA,7
16215,SEPTA,39
16215,SEPTA,7
16216,SEPTA,39
16217,SEPTA,39
16218,SEPTA,39
16219,SEPTA,39
16220,SEPTA,39
16221,SEPTA,39
16222,SEPTA,39
16223,SEPTA,39
16224,SEPTA,39
16225,SEPTA,39
16226,SEPTA,39
16227,SEPTA,39
16228,SEPTA,39
16229,SEPTA,39
1623,SEPTA,94
16230,SEPTA,39
16231,SEPTA,39
16231,SEPTA,47
16232,SEPTA,39
16232,SEPTA,47
16234,SEPTA,39
16234,SEPTA,47
16236,SEPTA,70
16236,SEPTA,WR6
16237,SEPTA,47
16238,SEPTA,47
16239,SEPTA,47
16240,SEPTA,47
16241,SEPTA,47
16242,SEPTA,47
16243,SEPTA,47
16244,SEPTA,47
16245,SEPTA,47
16246,SEPTA,47
16247,SEPTA,47
16248,SEPTA,47
16249,SEPTA,47
16251,SEPTA,47
16253,SEPTA,47
16254,SEPTA,47
16255,SEPTA,47
16256,SEPTA,47
16257,SEPTA,47
16258,SEPTA,47
16260,SEPTA,47
16261,SEPTA,47
16262,SEPTA,47
16263,SEPTA,47
16264,SEPTA,47
16265,SEPTA,47
16266,SEPTA,47
16267,SEPTA,47
16268,SEPTA,47
16269,SEPTA,47
1627,SEPTA,94
16270,SEPTA,47
16273,SEPTA,47
16274,SEPTA,47
16275,SEPTA,47
16276,SEPTA,47
16277,SEPTA,47
16278,SEPTA,47
16279,SEPTA,47
1628,SEPTA,94
16280,SEPTA,47
16281,SEPTA,47
16282,SEPTA,47
16283,SEPTA,47
16284,SEPTA,47
16285,SEPTA,47
16288,SEPTA,47
16288,SEPTA,471
16288,SEPTA,61
16289,SEPTA,47
16289,SEPTA,471
16289,SEPTA,61
16290,SEPTA,47
16290,SEPTA,471
16290,SEPTA,61
16290,SEPTA,62
16291,SEPTA,471
16291,SEPTA,61
16291,SEPTA,62
16292,SEPTA,47
16292,SEPTA,471
16293,SEPTA,12
16293,SEPTA,47
16293,SEPTA,471
16294,SEPTA,47
16294,SEPTA,471
16295,SEPTA,47
16295,SEPTA,471
16296,SEPTA,47
16296,SEPTA,471
16297,SEPTA,47
16297,SEPTA,471
16298,SEPTA,47
16298,SEPTA,471
16299,SEPTA,47
16299,SEPTA,471
1630,SEPTA,94
16300,SEPTA,47
16300,SEPTA,471
16301,SEPTA,47
16301,SEPTA,471
16302,SEPTA,47
16302,SEPTA,471
16303,SEPTA,47
16303,SEPTA,471
16304,SEPTA,47
16304,SEPTA,471
16305,SEPTA,47
16305,SEPTA,471
16306,SEPTA,47
16306,SEPTA,471
16307,SEPTA,47
16307,SEPTA,471
16309,SEPTA,47
16309,SEPTA,471
16310,SEPTA,47
16310,SEPTA,471
16311,SEPTA,47
16311,SEPTA,471
16312,SEPTA,47
16312,SEPTA,471
16313,SEPTA,47
16313,SEPTA,471
16314,SEPTA,47
16314,SEPTA,471
16316,SEPTA,39
16316,SEPTA,54
16318,SEPTA,57
16319,SEPTA,39
16319,SEPTA,57
16320,SEPTA,39
16320,SEPTA,57
16321,SEPTA,39
16321,SEPTA,89
16322,SEPTA,39
16322,SEPTA,89
16323,SEPTA,39
16323,SEPTA,89
16325,SEPTA,39
16326,SEPTA,39
16327,SEPTA,39
16328,SEPTA,39
16329,SEPTA,39
1633,SEPTA,90
16330,SEPTA,39
16331,SEPTA,39
16332,SEPTA,39
16333,SEPTA,39
16334,SEPTA,39
16335,SEPTA,39
16336,SEPTA,39
16337,SEPTA,39
16338,SEPTA,39
16339,SEPTA,39
16339,SEPTA,43
16340,SEPTA,39
16340,SEPTA,43
16341,SEPTA,39
16341,SEPTA,43
16342,SEPTA,39
16343,SEPTA,39
16344,SEPTA,39
16345,SEPTA,39
16346,SEPTA,39
16347,SEPTA,62
16347,SEPTA,9
16348,SEPTA,39
16349,SEPTA,39
16350,SEPTA,39
16351,SEPTA,39
16352,SEPTA,39
16353,SEPTA,39
16354,SEPTA,39
16355,SEPTA,3
16355,SEPTA,39
16358,SEPTA,39
16358,SEPTA,89
16359,SEPTA,39
16359,SEPTA,89
1636,SEPTA,27
1636,SEPTA,95
1636,SEPTA,97
16360,SEPTA,39
16360,SEPTA,89
16361,SEPTA,39
16361,SEPTA,89
16362,SEPTA,39
16363,SEPTA,39
16364,SEPTA,39
16365,SEPTA,39
16367,SEPTA,39
16368,SEPTA,39
16369,SEPTA,23
16369,SEPTA,39
16370,SEPTA,39
16371,SEPTA,39
16372,SEPTA,39
16373,SEPTA,39
16374,SEPTA,39
16375,SEPTA,39
16376,SEPTA,39
16377,SEPTA,39
16378,SEPTA,39
1638,SEPTA,95
16382,SEPTA,18
16382,SEPTA,24
16382,SEPTA,WR6
16383,SEPTA,18
16384,SEPTA,18
16385,SEPTA,39
16386,SEPTA,39
16387,SEPTA,39
16388,SEPTA,39
16389,SEPTA,39
16389,SEPTA,7
1639,SEPTA,95
16390,SEPTA,39
16390,SEPTA,7
16391,SEPTA,39
16391,SEPTA,7
16392,SEPTA,39
16392,SEPTA,49
16392,SEPTA,7
16393,SEPTA,39
16393,SEPTA,49
16393,SEPTA,7
16394,SEPTA,39
16394,SEPTA,49
16394,SEPTA,7
16396,SEPTA,53
16396,SEPTA,56
16397,SEPTA,53
16397,SEPTA,56
16398,SEPTA,53
16398,SEPTA,56
16399,SEPTA,53
16399,SEPTA,56
164,SEPTA,16
164,SEPTA,4
164,SEPTA,701
16401,SEPTA,53
16404,SEPTA,310
16404,SEPTA,311
16404,SEPTA,80
16405,SEPTA,310
16405,SEPTA,311
16405,SEPTA,80
16406,SEPTA,310
16406,SEPTA,80
16408,SEPTA,310
16408,SEPTA,80
1641,SEPTA,124
1641,SEPTA,125
16410,SEPTA,53
16411,SEPTA,2
16411,SEPTA,53
16412,SEPTA,80
16413,SEPTA,80
16414,SEPTA,2
16414,SEPTA,53
16414,SEPTA,801
16414,SEPTA,802
16415,SEPTA,2
16415,SEPTA,53
16416,SEPTA,2
16416,SEPTA,53
16417,SEPTA,311
16417,SEPTA,80
16419,SEPTA,310
16419,SEPTA,80
1642,SEPTA,95
16420,SEPTA,311
16420,SEPTA,80
16421,SEPTA,311
16421,SEPTA,80
16425,SEPTA,311
16425,SEPTA,80
16426,SEPTA,311
16426,SEPTA,80
16427,SEPTA,18
16429,SEPTA,18
16429,SEPTA,67
16430,SEPTA,18
16431,SEPTA,18
16431,SEPTA,24
16432,SEPTA,18
16432,SEPTA,24
16433,SEPTA,18
16433,SEPTA,24
16434,SEPTA,18
16434,SEPTA,24
16435,SEPTA,18
16436,SEPTA,18
16438,SEPTA,53
16439,SEPTA,53
16440,SEPTA,53
16441,SEPTA,53
16442,SEPTA,53
16443,SEPTA,53
16444,SEPTA,53
16445,SEPTA,53
16446,SEPTA,53
16446,SEPTA,K
16447,SEPTA,53
16447,SEPTA,65
16448,SEPTA,53
16448,SEPTA,65
16449,SEPTA,53
16450,SEPTA,53
16451,SEPTA,53
16452,SEPTA,53
16454,SEPTA,53
16455,SEPTA,53
16456,SEPTA,53
16457,SEPTA,53
16458,SEPTA,53
16459,SEPTA,53
16460,SEPTA,53
16461,SEPTA,53
16462,SEPTA,53
16463,SEPTA,53
16464,SEPTA,53
16466,SEPTA,53
16467,SEPTA,53
16468,SEPTA,53
16469,SEPTA,53
16470,SEPTA,53
16471,SEPTA,53
16471,SEPTA,K
16472,SEPTA,53
16472,SEPTA,K
16473,SEPTA,53
16474,SEPTA,53
16475,SEPTA,53
16476,SEPTA,53
16477,SEPTA,53
16478,SEPTA,53
16479,SEPTA,2
16479,SEPTA,53
1648,SEPTA,90
16480,SEPTA,2
16480,SEPTA,53
16481,SEPTA,2
16481,SEPTA,53
16482,SEPTA,2
16482,SEPTA,53
16482,SEPTA,801
16482,SEPTA,802
16483,SEPTA,2
16483,SEPTA,53
16489,SEPTA,53
16489,SEPTA,56
1649,SEPTA,131
1649,SEPTA,90
1649,SEPTA,93
1649,SEPTA,96
1649,SEPTA,97
1649,SEPTA,98
1649,SEPTA,99
16491,SEPTA,53
16492,SEPTA,53
16493,SEPTA,53
16494,SEPTA,53
16495,SEPTA,45
16496,SEPTA,47
16496,SEPTA,471
16496,SEPTA,7
16496,SEPTA,703
16497,SEPTA,47
16497,SEPTA,471
16497,SEPTA,7
16497,SEPTA,703
16498,SEPTA,45
16499,SEPTA,45
165,SEPTA,16
165,SEPTA,4
165,SEPTA,701
1650,SEPTA,96
16500,SEPTA,45
16501,SEPTA,45
16502,SEPTA,45
16503,SEPTA,45
16504,SEPTA,45
16505,SEPTA,45
