stop_id,agency_id,stop_name
29755,SEPTA,Lancaster Av & Devon Blvd
29756,SEPTA,Lancaster Av & Farm Rd - FS
29757,SEPTA,Lancaster Av & County Line Rd - FS
29758,SEPTA,Lancaster Av & Booth La - FS
29759,SEPTA,Wynnewood Rd & Morris Av
29760,SEPTA,Lancaster Av & Old Lancaster Av
29761,SEPTA,Lancaster Av & County Line Rd
29762,SEPTA,Lancaster Av & Farm Rd
29763,SEPTA,Lancaster Av & Devon Blvd
29765,SEPTA,Lancaster Av & Central Av
29766,SEPTA,Dennison Av & Abbey Terrace
29767,SEPTA,Shadeland Av & Bryn Mawr Av
29770,SEPTA,Woodland Av & Eaton Rd - MBFS
29774,SEPTA,Pennsylvania Av & Summit Av
29778,SEPTA,Bridge St & Main St
29779,SEPTA,Goddard Blvd & Mall Blvd - 1 MBNS
29782,SEPTA,Mall Blvd & Pulaski Dr
29783,SEPTA,Mall Blvd & Pulaski Rd - FS
29784,SEPTA,Henderson Rd & South Gulph Rd - MBNS
29787,SEPTA,Bethlehem Pk & Montgomery Av
29788,SEPTA,Great Valley Pkwy & 45 67 Bldg
29789,SEPTA,Chester Rd & I476 - MBNS
29790,SEPTA,Argyle Rd & Simpson Rd - FS
29791,SEPTA,Argyle Rd & Sussex Rd
29792,SEPTA,Haverford Rd & Drayton
29793,SEPTA,Chester Rd & I476 - FS
29794,SEPTA,Chester Rd & Yale Av
29795,SEPTA,Lansdowne Av & Brighton Av - MBNS
29797,SEPTA,State Rd & Sproul Rd - FS
29798,SEPTA,Marple Crossroads Shopping Ctr - 2
29800,SEPTA,Baltimore Pk & Middletown Rd - FS
29802,SEPTA,Middletown Rd & Van Leer Av
29803,SEPTA,Middletown Rd & Delco Juvenile Det
29804,SEPTA,State St & Chancellor St
29805,SEPTA,Bellevue Av & Holly Av
29809,SEPTA,Old Baltimore Pk & School Ln - MBFS
29810,SEPTA,State Rd & Meetinghouse Ln - FS
29814,SEPTA,Passyunk Av & Island Av - FS
29815,SEPTA,65th St & Paschall Av
29816,SEPTA,69th St & Sansom St
29817,SEPTA,Durham Rd & Sandybrook Dr - MBFS
29818,SEPTA,Beaver Dam Rd & Van Kirk St - FS
29820,SEPTA,Evergreen & Maris Grove Dr - FS
29823,SEPTA,Germantown Pk & Corson Ln - MBNS
29824,SEPTA,Chemical Rd & Germantown Pk - MBNS
29826,SEPTA,Marpit Rd & Reed Rd - FS
29829,SEPTA,810 Parkway Dr
29830,SEPTA,Parkway Dr & Reed Rd - MBNS
29831,SEPTA,630 Parkway Dr
29832,SEPTA,Parkway Dr & Drexel Rd
29833,SEPTA,Sussex Blvd & Dorset Dr
29835,SEPTA,S Central Blvd & Farnsworth Dr - FS
29836,SEPTA,S Central Blvd & Lyndhurst Dr - FS
29837,SEPTA,S Central Blvd & Lyndhurst Dr - FS
29850,SEPTA,Media Line Rd & Larchmont Cir
29852,SEPTA,Media Line Rd & Highland Av
29853,SEPTA,Media Line Rd & Eastburn Av - FS
29854,SEPTA,Media Line Rd & Old Cedar Grove Rd
29855,SEPTA,Media Line Rd & Malley St
29856,SEPTA,Media Line Rd & Heather Rd
29858,SEPTA,Media Line Rd & Drew Cir
29859,SEPTA,Media Line Rd & Drew Cir
29860,SEPTA,Media Line Rd & Dogwood Ln - FS
29861,SEPTA,Media Line Rd & Heather Rd
29862,SEPTA,Media Line Rd & Malley St
29863,SEPTA,Media Line Rd & Old Cedar Grove Rd - FS
29864,SEPTA,Media Line & Eastburn Av
29866,SEPTA,Media Line Rd & Pennview Av - FS
29867,SEPTA,Media Line Rd & Mark Ter - FS
29881,SEPTA,Lawrence Rd & Springhouse Rd - FS
29882,SEPTA,Lawrence Rd & Warren Blvd
29883,SEPTA,Lawrence Rd & Canterbury Dr - MBNS
29884,SEPTA,Lawrence Rd & Sussex Blvd
29887,SEPTA,Lawrence Rd & Hillside La - MBFS
29889,SEPTA,Lawrence Rd & Warren Blvd  - FS
29890,SEPTA,Lawrence Rd & Parkway Av
29891,SEPTA,Lawrence Rd & Springhouse Rd
29892,SEPTA,Lawrence Rd & Sussex Blvd - FS
29893,SEPTA,Manoa Rd & Darby Rd - FS
29894,SEPTA,Manoa Rd & Rockwood Dr
29895,SEPTA,Manoa Rd & Shelbourne Rd
29896,SEPTA,Manoa Rd & Upland Rd
29897,SEPTA,Manoa Rd & W Chester Pike
29898,SEPTA,Manoa Rd & Woodland Dr
299,SEPTA,Market St & 40th St
29901,SEPTA,69th St & Ruskin Ln
29904,SEPTA,3rd St & Fulton St
29905,SEPTA,Ridge Rd & Baker St - MBNS
29906,SEPTA,Ridge Av & Bradley St
29907,SEPTA,Ridge Av & Parkway Av - FS
29908,SEPTA,Ridge Rd & Parkway Av - FS
29909,SEPTA,Ridge Rd & Bradley St - FS
29910,SEPTA,Ridge Rd & Veterans Dr
29911,SEPTA,Evergreen Dr & Maris Grove Way
29912,SEPTA,Brinton Lake Rd & Franklin Dr - FS
29914,SEPTA,State Farm Dr & Baltimore Pk - FS
29915,SEPTA,State Farm Dr & Baltimore Pk - MBNS
29916,SEPTA,Baltimore Pk & Conchester Hwy - FS
29917,SEPTA,State & Burmont Rd
29918,SEPTA,Middletown Rd & Old Forge Rd - FS
29919,SEPTA,Middletown Rd & Yearsley Mill Rd - MBFS
29920,SEPTA,State Rd & Burmont Rd
29921,SEPTA,Penn State University
29922,SEPTA,26th St & Tastykake - 1
29923,SEPTA,3rd St & Pennell St
29925,SEPTA,Morton Av & Hyatt St
29927,SEPTA,3rd St & Pennell St
29928,SEPTA,Ridge Rd & Veterns Dr
29929,SEPTA,Commerce Dr & McDonald Blvd - 2 MBFS
29930,SEPTA,Pennell Rd & Lampost Ln - FS
29931,SEPTA,Pennell Rd & Weir Rd - FS
29932,SEPTA,Pennell Rd & Lehr Blvd
29933,SEPTA,Pennell Rd & Chestnut Av
29934,SEPTA,Concord Rd & Pennell Rd
29935,SEPTA,Pennell Rd & Lehr Blvd - FS
29937,SEPTA,Dutton Mill Rd & Joanne Dr
29938,SEPTA,Concord Rd & Incinerator Rd - MBNS
29939,SEPTA,9th St & Elsinore Pl - MBFS
29940,SEPTA,9th St & Ashland Av
29941,SEPTA,Chester Pk & Kenny Av - MBNS
29942,SEPTA,Chester Pk & Welcome Av - FS
29943,SEPTA,Chester Pk & Madison Av
29944,SEPTA,Chester Pk & Comerford Av - FS
29945,SEPTA,Chester Pk & Princeton Av - FS
29946,SEPTA,Chester Pk & Catania Park - FS
29947,SEPTA,Chester Pk & S Taylor Av
29948,SEPTA,Saville Av & 13th St
29949,SEPTA,9th St & Elsinore Pl - MBNS
29950,SEPTA,9th St & McDowell St
29951,SEPTA,9th St & Butler St
29953,SEPTA,Marpit Dr & Sussex Blvd
29956,SEPTA,Henderson Dr & Sharon Hill Ct
29957,SEPTA,Henderson Dr & Folcroft Industrial
29958,SEPTA,Sharon Av & Jackson Av
29961,SEPTA,Island Av & Woodland Av
29962,SEPTA,Primos Av & Shallcross Av
29963,SEPTA,Chester Pk & Ridley Av
29964,SEPTA,Broad St & Erie Av
29965,SEPTA,Jamison Av & Foster St - FS
29966,SEPTA,Henderson Dr & Henderson Ct
29968,SEPTA,Primos Av & Shallcross Av - FS
29970,SEPTA,Conchester Hwy & Spring Valley Rd - FS
29971,SEPTA,Brookhaven Rd & Allencrest Ln - FS
29972,SEPTA,Cheyney Rd & Gov Markham Dr - FS
29974,SEPTA,University Circle & Hospitality Ln
29975,SEPTA,University Dr & Cope Hall
29977,SEPTA,Evergreen Dr & Baltimore Pk - MBFS
29978,SEPTA,Chichester Av & Plum St
29979,SEPTA,Chichester Av & Mill Rd - MBFS
29980,SEPTA,Chichester Av & Bethel Rd  - 1 MBNS
29981,SEPTA,Chichester Av & Bethel Rd - 2 MBNS
29982,SEPTA,Post St & Pennell St
29985,SEPTA,Chichester Av & Thornton Rd - MBFS
29986,SEPTA,Bethel Av & Chelsea Pkwy
29987,SEPTA,Manchester Av & Emerald St - FS
29988,SEPTA,Providence Rd & Chatham Pl - FS
29989,SEPTA,Brookhaven Rd & Todmorden Dr - 2
29990,SEPTA,Chestnut St & Chestnut Ridge Senior Res
29993,SEPTA,Brookhaven Rd & Allencrest Ln - FS
29994,SEPTA,Providence Rd & Chatham Pl
29998,SEPTA,Manoa Rd & Shelbourne Rd
29999,SEPTA,Manoa Rd & Upland Rd
30,SEPTA,Pulaski Av & Pike St
300,SEPTA,Market St & 40th St
30000,SEPTA,Manoa Rd & Rockwood Dr
30002,SEPTA,Manoa Rd & Woodland Dr
30003,SEPTA,Redhill Dr & Robinson Dr
30004,SEPTA,Central Blvd & S Hampshire Dr
30005,SEPTA,Central Blvd & S Farnsworth Dr
30006,SEPTA,Sussex Blvd & Oak Cir
30007,SEPTA,Sussex Blvd & Hastings Blvd - FS
30010,SEPTA,15th & Esrey St
30011,SEPTA,Bethal Rd & Townsend St - FS
30012,SEPTA,Concord Rd & Engle St
30013,SEPTA,Bethel Rd & Townsend St
30014,SEPTA,15th & Esprey St - FS
30015,SEPTA,Parkway Dr & Red Hill Dr
30017,SEPTA,6th St & Vista Ln
30018,SEPTA,6th St & Vista Ln - FS
30019,SEPTA,Bridgewater Rd & Brookhaven Rd
30020,SEPTA,Edgmont Av & 22nd St - FS
30022,SEPTA,Edgmont Av & Whitely Rd
30023,SEPTA,Middletown & Copes Ln - MBFS
30024,SEPTA,Middletown Rd & High Meadow Dr
30029,SEPTA,Ward Av & Ward Av
30030,SEPTA,Wilson Dr & Airport Rd
30039,SEPTA,Napfle Av & Dungan Rd
30040,SEPTA,Dungan Rd & Lorna Dr
30041,SEPTA,Dungan Rd & Lorna Dr - MBFS
30042,SEPTA,Dungan Rd & Rhawn St
30043,SEPTA,Dungan Rd & Lorna Dr - FS
30044,SEPTA,Dungan Rd & Napfle Av
30046,SEPTA,Algon Av & Borbeck Av - FS
30054,SEPTA,Butler St & Sepviva St
30055,SEPTA,Butler St & Aramingo Av - MBNS
30056,SEPTA,Butler St & Aramingo Av
30065,SEPTA,Rising Sun Av & Westmoreland St - FS
30079,SEPTA,Market St & 3rd St
30080,SEPTA,Market St & 7th St - MBFS
30081,SEPTA,Market St & 9th St  - MBFS
30082,SEPTA,Market St & 12th St - MBFS
30083,SEPTA,24th St & Passyunk Av - MBFS
30084,SEPTA,24th St & Oregon Av - MBNS
30086,SEPTA,Water St & Snyder Av - FS
30087,SEPTA,Water St & Moore St
30088,SEPTA,Weccacoe Av & Oregon Av - FS
30089,SEPTA,Weccacoe Av & Oregon Av - MBFS
30090,SEPTA,Weccacoe Av & Wolf St - MBNS
30091,SEPTA,Weccacoe Av & Snyder Av
30092,SEPTA,Snyder Av & Dilworth St - FS
30093,SEPTA,Columbus Blvd & Snyder Av - FS
30094,SEPTA,Columbus Blvd & Dickinson St
30096,SEPTA,Delaware Av & Dilworth St
30097,SEPTA,Columbus Blvd & Snyder Av - 1
30098,SEPTA,Front St & Snyder Av
30099,SEPTA,Weccacoe St & Oregon Av - MBNS
30100,SEPTA,24th St & Passyunk Av
30101,SEPTA,22nd St & Walnut St
30102,SEPTA,Fairmount Av & 25th St
30103,SEPTA,29th St & Ridge Av
30104,SEPTA,Susquehanna Av & 27th St
30105,SEPTA,Susquehanna Av & 28th St
30106,SEPTA,21st St & Ben Franklin Pkwy - FS
30107,SEPTA,Ward Av & Ward Av
30112,SEPTA,35th St & Allegheny Av Loop
30116,SEPTA,Sandmeyer Ln & 10080
30117,SEPTA,Red Lion Rd & Sandmeyer Ln
30118,SEPTA,Sandmeyer Ln & 10071
30129,SEPTA,Bala Av & City Av - FS
30130,SEPTA,Conshohocken State Rd & Derwin Rd
30131,SEPTA,Hagys Ford Rd & Tower Ln - FS
30132,SEPTA,Hagys Ford Rd & Flat Rock Rd - MBFS
30134,SEPTA,Oakwood Dr & Oakwood Ter - MBNS
30135,SEPTA,Oakwood Ter & Oakwood Dr - MBFS
30136,SEPTA,Youngs Ford Rd & Righters Mill Rd
30137,SEPTA,Conshohocken State Rd & Mill Creek
30138,SEPTA,54th St & City Av - MBFS
30140,SEPTA,Parx Casino
30142,SEPTA,Roosevelt Blvd & Old Lincoln Hwy
30144,SEPTA,Roosevelt Blvd & Old Lincoln Hwy
30146,SEPTA,New St & Chestnut St - FS
30147,SEPTA,Passyunk Av & 61st St - FS
30148,SEPTA,Passyunk Av & 63rd St - MBFS
30149,SEPTA,70th St & Essington Av - FS
30150,SEPTA,74th St & Brewster Av - MBNS
30151,SEPTA,Brewster Av & 76th St - MBFS
30152,SEPTA,78th St & Brewster Av - FS
30153,SEPTA,61st St & Passyunk Av - MBFS
30155,SEPTA,Easton Rd & Moreland Rd
30156,SEPTA,Stevens Dr & Governor Printz - MBNS
30157,SEPTA,Industrial Hwy & Excelon Eddystone Station
30158,SEPTA,Governor Printz Blvd & Stevens - MBNS
30159,SEPTA,Bartram Av & 84th St - MBNS
30160,SEPTA,78th St & Brewster Av - MBNS
30161,SEPTA,Brewster Av & 76th St - MBNS
30162,SEPTA,74th St & Holstein Av
30163,SEPTA,70th St & Holstein Av - FS
30164,SEPTA,Essington Av & 68th St - MBNS
30165,SEPTA,Passyunk Av & 63rd St
30166,SEPTA,Passyunk Av & 63rd St - MBNS
30167,SEPTA,Lindbergh Blvd & Mario Lanza Blvd - FS
30168,SEPTA,Linbergh Blvd & Suffolk Av - MBFS
30182,SEPTA,Easton Rd & Street Rd
30183,SEPTA,Main St & Clemens Rd - FS
30185,SEPTA,Greenway Av & 49th St
30187,SEPTA,City Av & Bala Av
30188,SEPTA,Packer Av & Broad St - FS
30189,SEPTA,Penrose Av & Hartranft St
30190,SEPTA,Island Av & Escort Av - MBNS
30192,SEPTA,8th St & Diamond St
30193,SEPTA,63rd St & Girard Av
30194,SEPTA,Chestnut St & 48th St
30195,SEPTA,Chestnut St & 49th St
30196,SEPTA,33rd St & Chestnut St - FS
30200,SEPTA,NA
30201,SEPTA,Haldeman Av & Plaza Shopping Ctr - FS
30202,SEPTA,Haldeman Av & Plaza Shopping Ctr - 2
30203,SEPTA,Haldeman Av & Plaza Shopping Ctr - 1
30204,SEPTA,Haldeman Av & Plaza Shopping Ctr - 2
30211,SEPTA,Street Rd & High Av - FS
30212,SEPTA,Street Rd & Brookwood Dr
30213,SEPTA,Street Rd & Essex Dr - FS
30214,SEPTA,Street Rd & Pearl Av
30215,SEPTA,Street Rd & Hulmeville Rd - MBFS
30216,SEPTA,Street Rd & Tyler Av - MBNS
30218,SEPTA,Rhawn St & Dungan Rd
30219,SEPTA,Penn St & Pratt St
30221,SEPTA,Welsh Rd & Old Bustleton Av
30223,SEPTA,Oak Hill Apartments Loop
30226,SEPTA,Champlost St & Front St
30227,SEPTA,Montgomery Av & Bryn Mawr Av
30229,SEPTA,Red Lion Rd & Haldeman Av
30230,SEPTA,Bells Corner Loop
30233,SEPTA,High St & Beech St - MBFS
30234,SEPTA,High St & Cedar St - FS
30235,SEPTA,High St & Price St - FS
30236,SEPTA,High St & Edgewood St
30237,SEPTA,High St & Montgomery St - FS
30238,SEPTA,High St & Madison St - FS
30239,SEPTA,High St & Adams St - FS
3024,SEPTA,16th St & Cherry St
30240,SEPTA,High St & Franklin St - FS
30241,SEPTA,High St & Evans St - FS
30242,SEPTA,Hanover St & High St - FS
30243,SEPTA,High St & Manatawny St - FS
30244,SEPTA,High St & Hanover St - FS
30245,SEPTA,High St & Penn St - FS
30246,SEPTA,High St & Charlotte St - FS
30247,SEPTA,High St & Evans St - FS
30248,SEPTA,High St & Franklin St - FS
30249,SEPTA,High St & Washington St - FS
30250,SEPTA,High St & Adams St - FS
30251,SEPTA,High St & Madison St - FS
30252,SEPTA,High St & Montgomery St
30253,SEPTA,High St & Edgewood St
30254,SEPTA,High St & Keim St - FS
3026,SEPTA,16th St & Cumberland St
3027,SEPTA,16th St & Dauphin St
30270,SEPTA,29th St & Huntingdon St
30271,SEPTA,29th St & Cumberland St
30272,SEPTA,29th St & York St
3028,SEPTA,16th St & Diamond St
30283,SEPTA,Grays Ferry Av & 35th St
30284,SEPTA,Island Av & Penrose Av - MBNS
30285,SEPTA,Broad St & Erie Av - FS
30288,SEPTA,Whitaker Av & Cottman Av - FS
30289,SEPTA,Torresdale Av & Kensington Av - FS
3029,SEPTA,16th St & Dickinson St
30293,SEPTA,Roosevelt Blvd & Southampton Rd
30294,SEPTA,Umbria St & Leverington Av - FS
30295,SEPTA,Roberts Av & Green St
30298,SEPTA,NA
303,SEPTA,Woodland Av & 62nd St
3030,SEPTA,16th St & Ellsworth St
30301,SEPTA,Fairmount Av & 2nd St
30303,SEPTA,Ben Franklin Pkwy & Spring Garden - MBNS
30304,SEPTA,11th St & Tabor Rd
30306,SEPTA,Haverford Av & 68th St
30307,SEPTA,Castor Av & Salmon St
3031,SEPTA,16th St & Fairmount Av
30310,SEPTA,Old Welsh Rd & Walton Rd
30311,SEPTA,Street Rd & Mearns Rd
30313,SEPTA,Civic Center Blvd & W Service Dr
30314,SEPTA,4th St & Monroe St
30319,SEPTA,Main St & Ridge Av - MBNS
3032,SEPTA,16th St & Federal St
30320,SEPTA,15th St & Ranstead St
30321,SEPTA,Tabor Rd & 12th St
30322,SEPTA,Tabor Rd & 13th St
30323,SEPTA,Tabor Rd & 13th St
30327,SEPTA,19th St & Moravian St - FS
30328,SEPTA,McDonald Blvd & Commerce Dr - 1
30329,SEPTA,Ridge Av & Allegheny Av - FS
3033,SEPTA,16th St & Fitzwater St
30332,SEPTA,Gulph Mills Station
30333,SEPTA,Gulph Mills Station  - onsite
30334,SEPTA,Trenton Rd &  Tyburn Rd - MBNS
30335,SEPTA,West Chester Pk & Winding Way
30336,SEPTA,Creek Rd & Cheyney Rd - MBFS
30338,SEPTA,Main St & Green St
30340,SEPTA,Brookline Blvd & Darby Rd - MBFS
30341,SEPTA,Calcon Hook Rd & Elmwood Av
30342,SEPTA,Sharon Av & Laurel Rd - FS
30343,SEPTA,Delmar Dr & Henderson - MBNS
30344,SEPTA,Lansdowne Av & Greenwood Av
30345,SEPTA,Darby Rd & Brookline Blvd
30347,SEPTA,City Av & Haverford Av
30349,SEPTA,Haverford Av & Overbrook Av
3035,SEPTA,16th St & Mt Vernon St
30351,SEPTA,Church Ln & Radbourne Rd
30352,SEPTA,Church Ln & Emerson Av
30354,SEPTA,Bridgewater Rd & Trimble Blvd
30355,SEPTA,9th St & Sproul St
30356,SEPTA,Concord Rd & Incinerator Rd - FS
30357,SEPTA,3rd St & Fulton St
30358,SEPTA,MacDade Blvd & Collingdale Av
30359,SEPTA,6th St & Welsh St - Chester Tran Ctr
3036,SEPTA,16th St & Hamilton St
30360,SEPTA,UPS Customer Center - Gate #3
30362,SEPTA,Hog Island Rd & Corporate Aviation - Gate #1
30363,SEPTA,Elmwood Av & Henderson Dr - FS
30364,SEPTA,Elmwood Av & Bonsall Av
30366,SEPTA,Grays Ferry Av & Peltz St
30367,SEPTA,29th St & Oakford St
30368,SEPTA,29th St & Reed St
30369,SEPTA,29th St & Wharton St
3037,SEPTA,16th St & Jackson St
30370,SEPTA,Reed St & 30th St
3038,SEPTA,16th St & Jefferson St
30380,SEPTA,Market St & Ridge Rd
30381,SEPTA,3rd St & Flower St
30382,SEPTA,3rd St & Crosby St
30383,SEPTA,Av of the States & 4th St
30385,SEPTA,MacDade Blvd & South Av
30386,SEPTA,Garrett Rd & Lansdowne Av
30387,SEPTA,Langdon St & Sanger St school
30388,SEPTA,Frankford Av & Bridge St - FS
30389,SEPTA,Cheltenham Av & Bustleton Av
30391,SEPTA,Roosevelt Blvd & Comly - FS
30392,SEPTA,Townsend Rd & Natl Archives -opp entrance
30393,SEPTA,Av of the States & 8th St
30394,SEPTA,Manayunk Av & Ridge Av - FS
30395,SEPTA,Swedesford Rd & Howellville Rd
30397,SEPTA,Broad St & Front St
3040,SEPTA,16th St & JFK Blvd
30400,SEPTA,Montgomery St & State St
30401,SEPTA,State St & Stockton St - FS
30402,SEPTA,State St & Clinton Av
30403,SEPTA,Clinton Av & State St
30404,SEPTA,State St & Canal St
30405,SEPTA,State St & Stockton St
30406,SEPTA,State St & Montgomery St
30407,SEPTA,Warren St & Front St
30408,SEPTA,Warren St & Lafayette St
30409,SEPTA,Warren St & John Fitch Hwy - FS
30410,SEPTA,West Rd & Eagle Rd - MBFS
30411,SEPTA,West Rd & Eagle Rd - MBNS
30412,SEPTA,Great Valley Pkwy & Morehall Rd - MBFS
30413,SEPTA,Riddle Memorial Hospital
30414,SEPTA,Chester Rd & Baltimore Pk
30415,SEPTA,Swarthmore Av & Chester Rd
30416,SEPTA,Springfield Mall - west
30417,SEPTA,Exton Square Mall & County Library
30418,SEPTA,Exton Square Mall & North Entrance
30419,SEPTA,Swedesford Rd & Pottstown Pk - MBNS
3042,SEPTA,16th St & Locust St
30420,SEPTA,Oxford Valley Rd & S Bucks Town Dr
30421,SEPTA,Foundary Way & Carnegie Blvd
30427,SEPTA,Caroline Rd & Comly Rd
30428,SEPTA,Moreland Rd & Easton Rd - FS
30429,SEPTA,Easton Rd & Moreland Rd - FS
30430,SEPTA,Easton Rd & Old York Rd - MBNS
30431,SEPTA,Easton Rd & Old York Rd - MBFS
30432,SEPTA,Main St & Clearfield Av - FS
30433,SEPTA,Main St & Egypt Rd - MBFS
30434,SEPTA,Main St & Stanbridge St
30435,SEPTA,Ridge Pk & Park Av - FS
30436,SEPTA,Ridge Pk & Wilson Blvd - MBNS
30437,SEPTA,Ridge Pike & Township Line Rd - FS
30438,SEPTA,Ridge Pk & Airport Rd - MBFS
30439,SEPTA,Ridge Pk & Township Line Rd - 2 FS
3044,SEPTA,16th St & Master St
30440,SEPTA,Ridge Pk & Kline Rd - MBNS
30441,SEPTA,Ridge Pk & Level Rd
30442,SEPTA,Main St & Park Av - FS
30443,SEPTA,Hickory Rd & Fountain Rd - MBFS
30444,SEPTA,Court Blvd & Allendale Rd - FS
30446,SEPTA,Markley St & Harding Blvd
30447,SEPTA,Circle Dr & Tower Farm Rd - MBFS
30448,SEPTA,Germantown Pk & Plymouth Valley Dr - MBFS
30449,SEPTA,Germantown Pk & Hallowell Rd - FS
3045,SEPTA,16th St & McKean St
30450,SEPTA,Norristown Rd & Office Ct - FS
30451,SEPTA,Bethlehem Pk & Washington Ln - FS
30452,SEPTA,Pennsylvania Av & Camp Hill Rd
30455,SEPTA,Sumneytown Pk & Dekalb Pk - MBNS
30456,SEPTA,Dekalb Pk & Grasshopper Ln - FS
30459,SEPTA,Butler Pk & Ridge Av - MBFS
3046,SEPTA,16th St & Mifflin St
30461,SEPTA,Church Rd & Park Av - FS
30462,SEPTA,Ridge Pk & Chemical Rd
30464,SEPTA,Cornwells Heights Station Lot
30465,SEPTA,Margaret St & Frankford Av
30467,SEPTA,4th St & Depot St
30468,SEPTA,1st Av & Moore Rd - MBNS
30469,SEPTA,Oaks Mills Shopping Ctr & BJ's
3047,SEPTA,16th St & Montgomery Av
30470,SEPTA,SEI Complex & Building 100
30471,SEPTA,Starr St & Prospect St
30473,SEPTA,Egypt Rd & Mill Grove Dr
30474,SEPTA,4th St & Mill St
30475,SEPTA,4th St & DeKalb St
30476,SEPTA,4th & Dekalb St - FS
30477,SEPTA,4th St & Mill St - MBNS
30478,SEPTA,West Chester Pk & Boot Rd - MBNS
30479,SEPTA,West Chester Pk & Valley Dr
3048,SEPTA,16th St & Moore St
30480,SEPTA,West Chester Pk & Westwood Park - 2 FS
30481,SEPTA,FrankllinTowne Charter School
30484,SEPTA,Lancaster Av & Penn St
30485,SEPTA,Lancaster Av & Leopard Rd
30488,SEPTA,Enterprise Av & Fort Mifflin Rd
30489,SEPTA,Broad St & Hunting Park Av
3049,SEPTA,16th St & Morris St
30490,SEPTA,BNY Mellon
30492,SEPTA,Baltimore Pk & School Lane
30493,SEPTA,Hadley Rd & Garret Rd
30496,SEPTA,Redhill Dr & S Central Blvd
30497,SEPTA,Redhill Dr & Robinson Dr
30499,SEPTA,Manoa Rd & West Chester Pk - FS
30502,SEPTA,Main St & Nutt Rd - FS
30509,SEPTA,Tri State Mall - 1
3051,SEPTA,16th St & Norris St
30514,SEPTA,South Av & Academy Av
30515,SEPTA,69th St Blvd & Sansom St
30516,SEPTA,69th St Blvd & Marshall Rd - FS
30517,SEPTA,Main St & Concord Rd - FS
3052,SEPTA,16th St & Oregon Av
30521,SEPTA,Providence Rd & Jackson St
30527,SEPTA,Radnor St & Jefferson St
30528,SEPTA,Radnor St & Baltimore Pk
30529,SEPTA,Radnor St & Jefferson St
3053,SEPTA,16th St & Oxford St
30533,SEPTA,Gov Printz Blvd & Stevens Dr - FS
30535,SEPTA,Haverford Av & Overbrook Av
30537,SEPTA,Horizon Dr & Renaissance Blvd
30538,SEPTA,Elmwood Av & 76th St
30540,SEPTA,Alan Wood Rd & Ridge Pk - MBNS
30545,SEPTA,Montgomery Av & Penn Rd
30548,SEPTA,Martins Mill & Hellerman St
30549,SEPTA,Ridge Pk & Pine Ridge Rd
3055,SEPTA,16th St & Poplar St
30551,SEPTA,W Trenton Av & Woolston Dr - MBFS
30552,SEPTA,Arleans Av & Lincoln Hwy - FS
30554,SEPTA,Bustleton Av & Deveraux Av - FS
30558,SEPTA,Broad St & Zinkoff Blvd - MBNS
30559,SEPTA,MacDade Blvd & Glenfield Av
3056,SEPTA,16th St & Porter S
3057,SEPTA,16th St & Race St
30576,SEPTA,Schuylkill Av & JFK Blvd
30577,SEPTA,Market St & Schuylkill Av - FS
30579,SEPTA,Bridge St & Main St - MBFS
3058,SEPTA,16th St & Reed St
30580,SEPTA,10th Av & Church St
30581,SEPTA,10th Av & Royersford Rd
30582,SEPTA,Royersford Rd & 10th Av
30583,SEPTA,10th & Main St
30584,SEPTA,Valley Forge Rd & Kleyona Av
30585,SEPTA,Bustleton Av & Magee Av - FS
30586,SEPTA,Global Rd & Red Lion Rd - FS
30587,SEPTA,Global Rd & Geiger Rd
30588,SEPTA,Geiger Rd & Global Rd - MBFS
30589,SEPTA,Geiger Rd & Gantry Rd - MBNS
3059,SEPTA,16th St & Ridge Av
30590,SEPTA,Gantry Rd & Geiger Rd - FS
30591,SEPTA,Gantry Rd & Red Lion Rd
30592,SEPTA,Old Lancaster Rd & City Line Av
30593,SEPTA,Commerce Dr & McDonald Blvd - MBNS
30596,SEPTA,Ridge Av & Lincoln Dr
30597,SEPTA,Darby Transportation Center - bus
30599,SEPTA,Columbus Blvd & Noble St - FS
3060,SEPTA,16th St & Ritner St
30600,SEPTA,Columbus Av & Callowhill St - MBFS
30602,SEPTA,Delaware Av & Penn St
30603,SEPTA,Delaware Av & Ellen St - FS
3061,SEPTA,16th St & Shunk St
30620,SEPTA,Bridge St & Main St
30621,SEPTA,Brennan Blvd & Morehall Rd - MBFS
30623,SEPTA,Industrial Blvd & Paoli Hospital
30625,SEPTA,Industrial Blvd & Paoli Hospital
3063,SEPTA,16th St & South St
30631,SEPTA,Penn's Landing - 2
30632,SEPTA,Market St & Chatham Rd
30633,SEPTA,Chestnut St & Farragut St
30634,SEPTA,Chestnut St & 33rd St
30638,SEPTA,Lombard St & 23rd St
30639,SEPTA,Lombard St & 24th St
3064,SEPTA,16th St & Spruce St
30640,SEPTA,Lombard St & 25th St
30641,SEPTA,Lombard St & 26th St
30642,SEPTA,27th St & South St
30643,SEPTA,Spruce St & 34th St - FS
30644,SEPTA,South St & 26th St
30645,SEPTA,South St & 25th St
30646,SEPTA,South St & 24th St
30647,SEPTA,South St & 23rd St
30648,SEPTA,South St & Convention Av
30649,SEPTA,South St & 27th St - FS
30650,SEPTA,Bustleton Av & Stoltz Av
30652,SEPTA,South St & Convention Av
30653,SEPTA,Market St & JFK Blvd
30654,SEPTA,Pottstown Pk & Worthington Rd
30655,SEPTA,Pottstown Pk & Ship Rd - FS
